@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 27\nSize of the tree: 32\n','Number of leaves: 16\nSize of the tree: 19\n','Number of leaves: 4\nSize of the tree: 6\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 85\nSize of the tree: 127\n','Number of leaves: 40\nSize of the tree: 60\n','Number of leaves: 84\nSize of the tree: 125\n','Number of leaves: 81\nSize of the tree: 111\n','Number of leaves: 67\nSize of the tree: 94\n','Number of leaves: 81\nSize of the tree: 118\n','Number of leaves: 114\nSize of the tree: 152\n','Number of leaves: 92\nSize of the tree: 127\n','Number of leaves: 66\nSize of the tree: 96\n','Number of leaves: 121\nSize of the tree: 164\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 64\nSize of the tree: 96\n','Number of leaves: 62\nSize of the tree: 95\n','Number of leaves: 58\nSize of the tree: 88\n','Number of leaves: 58\nSize of the tree: 89\n','Number of leaves: 66\nSize of the tree: 101\n','Number of leaves: 55\nSize of the tree: 84\n','Number of leaves: 69\nSize of the tree: 103\n','Number of leaves: 71\nSize of the tree: 106\n','Number of leaves: 55\nSize of the tree: 85\n','Number of leaves: 55\nSize of the tree: 86\n','Number of leaves: 1\nSize of the tree: 1\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric
@attribute measureNumAttributesSelected numeric
@attribute measureSelectionTime numeric
@attribute measureTime numeric

@data

iris,1,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20191229.1705,135,15,15,0,0,100,0,0,1,0.010588,0.015887,2.382303,3.37004,23.774438,0.347856,23.426581,1.584963,0.02319,1.561772,23.426581,1.561772,98.536848,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,12507,10633,2353,100,33.333333,?,9,5,5,?,?,2,1,1
iris,1,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20191229.1705,135,15,15,0,0,100,0,0,1,0.010588,0.015887,2.382303,3.37004,23.774438,0.347856,23.426581,1.584963,0.02319,1.561772,23.426581,1.561772,98.536848,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,12507,10633,2353,100,33.333333,?,9,5,5,?,?,2,1,1
iris,1,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20191229.1705,135,15,14,1,0,93.333333,6.666667,0,0.9,0.058656,0.21278,13.197674,45.137402,23.774438,5.977092,17.797346,1.584963,0.398473,1.18649,21.087633,1.405842,88.698767,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.96,0.902222,0.93266,0.933333,0.001,0,0,0,0,0,12025,10633,2353,93.333333,35.555556,?,7,4,4,?,?,2,1,1
iris,1,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20191229.1705,135,15,15,0,0,100,0,0,1,0.009401,0.014865,2.115172,3.153328,23.774438,0.308798,23.465639,1.584963,0.020587,1.564376,23.465639,1.564376,98.701133,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,12468,10633,2353,100,33.333333,?,9,5,5,?,?,2,1,1
iris,1,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20191229.1705,135,15,13,2,0,86.666667,13.333333,0,0.8,0.093122,0.298311,20.952381,63.281397,23.774438,2148.139062,-2124.364624,1.584963,143.209271,-141.624308,19.295526,1.286368,81.160809,0.8,4,0,0,1,10,0.2,1,1,0.8,0.888889,0.852803,0.9,0.866667,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.87037,0.820512,0.9,0.815873,0.87037,0.866667,0,0,0,0,0,0,12509,10633,2353,86.666667,33.333333,?,9,5,5,?,?,2,0,0
iris,1,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20191229.1705,135,15,13,2,0,86.666667,13.333333,0,0.8,0.091852,0.294997,20.666667,62.578346,23.774438,1079.621539,-1055.847101,1.584963,71.974769,-70.389807,19.337323,1.289155,81.336617,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.866667,0.866667,0.866667,0.8,0.916667,0.815556,0.866667,0.866667,0,0,0,0,0,0,12103,10633,2353,86.666667,33.333333,?,7,4,4,?,?,2,0,0
iris,1,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20191229.1705,135,15,15,0,0,100,0,0,1,0.009401,0.014865,2.115172,3.153328,23.774438,0.308798,23.465639,1.584963,0.020587,1.564376,23.465639,1.564376,98.701133,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12505,10633,2353,100,33.333333,?,9,5,5,?,?,2,0,0
iris,1,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20191229.1705,135,15,15,0,0,100,0,0,1,0.010588,0.015887,2.382303,3.37004,23.774438,0.347856,23.426581,1.584963,0.02319,1.561772,23.426581,1.561772,98.536848,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,12468,10633,2353,100,33.333333,?,9,5,5,?,?,2,0,1
soybean,1,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20191229.1705,614,69,63,6,0,91.304348,8.695652,0,0.90474,0.01423,0.092028,14.781835,41.931053,267.786855,1097.270846,-829.483991,3.880969,15.902476,-12.021507,242.271678,3.511184,90.471834,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.913043,0.013043,0.986957,0.086957,0.927668,0.913043,0.908594,0.90397,0.988304,0.942744,0.95337,0.913043,0.018,0,0.03125,0,31.25,0,73599,202240,29475,98.550725,8.466819,?,91,60,60,?,?,22,15,18
soybean,1,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20191229.1705,614,69,64,5,0,92.753623,7.246377,0,0.920525,0.012695,0.079193,13.186787,36.083017,267.786855,2161.428332,-1893.641476,3.880969,31.325048,-27.444079,246.122627,3.566995,91.909898,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.927536,0.009128,0.990872,0.072464,?,0.927536,?,?,0.981884,0.939128,?,0.927536,0.016,0.001,0.015625,0,15.625,0,70939,202240,29475,97.101449,8.695652,?,86,57,57,?,?,22,14,16
soybean,1,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20191229.1705,614,69,62,7,0,89.855072,10.144928,0,0.88853,0.015902,0.095807,16.543211,43.727936,265.180215,2169.577845,-1904.39763,3.843192,31.443157,-27.599966,234.451884,3.397853,88.412284,1,2,0.014925,1,0.985075,66,0,0,0.666667,1,0.8,0.81038,0.992537,0.666667,0.898551,0.012582,0.987418,0.101449,?,0.898551,?,?,0.97988,0.919664,?,0.898551,0.018,0,0.015625,0,15.625,0,76489,202240,29475,97.101449,8.848207,?,96,65,65,?,?,22,16,18
soybean,1,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20191229.1705,615,68,60,8,0,88.235294,11.764706,0,0.869482,0.015004,0.092766,15.658977,42.49071,255.151643,1096.074005,-840.922363,3.75223,16.118735,-12.366505,230.660353,3.392064,90.401281,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.882353,0.018823,0.981177,0.117647,?,0.882353,?,?,0.983107,0.924047,?,0.882353,0.018,0,0.015625,0,15.625,0,79336,202557,29158,98.529412,8.204334,?,101,69,69,?,?,23,15,18
soybean,1,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20191229.1705,615,68,63,5,0,92.647059,7.352941,0,0.918874,0.012774,0.080367,13.318737,36.772316,256.172375,1091.024523,-834.852147,3.767241,16.044478,-12.277237,234.295006,3.445515,91.459903,1,2,0.030303,2,0.969697,64,0,0,0.5,1,0.666667,0.696311,0.977273,0.5,0.926471,0.006545,0.993455,0.073529,?,0.926471,?,?,0.989518,0.947146,?,0.926471,0.008,0,0.015625,0,15.625,0,75386,202557,29158,98.529412,7.972136,?,94,64,64,?,?,21,6,8
soybean,1,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20191229.1705,615,68,60,8,0,88.235294,11.764706,0,0.870661,0.016745,0.089308,17.429438,40.786043,259.391913,1096.59446,-837.202547,3.814587,16.126389,-12.311802,232.717022,3.422309,89.716375,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.882353,0.015922,0.984078,0.117647,?,0.882353,?,?,0.986204,0.934765,?,0.882353,0.006,0,0,0,0,0,68326,202557,29158,98.529412,8.591331,?,81,55,55,?,?,21,4,6
soybean,1,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20191229.1705,615,68,62,6,0,91.176471,8.823529,0,0.902811,0.01325,0.08668,13.792008,39.586073,259.391913,2165.568124,-1906.176211,3.814587,31.84659,-28.032003,234.607628,3.450112,90.445236,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.911765,0.00951,0.99049,0.088235,?,0.911765,?,?,0.980577,0.903191,?,0.911765,0.007,0,0,0,0,0,78471,202557,29158,95.588235,8.126935,?,100,66,66,?,?,22,4,7
soybean,1,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20191229.1705,615,68,59,9,0,86.764706,13.235294,0,0.855182,0.016217,0.098989,16.870973,45.178792,260.757564,3239.005221,-2978.247657,3.83467,47.63243,-43.79776,232.345954,3.416852,89.104205,0.5,1,0,0,1,66,0.5,1,1,0.5,0.666667,0.70181,0.746212,0.514706,0.867647,0.012148,0.987852,0.132353,?,0.867647,?,?,0.975163,0.929815,?,0.867647,0.007,0,0.015625,0,15.625,0,78052,202557,29158,95.588235,8.204334,?,99,67,67,?,?,21,4,7
soybean,1,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20191229.1705,615,68,63,5,0,92.647059,7.352941,0,0.919603,0.012014,0.072515,12.472129,33.01837,264.814206,19.791954,245.022252,3.894327,0.291058,3.603268,247.808484,3.644242,93.578244,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.926471,0.011216,0.988784,0.073529,0.933824,0.926471,0.924576,0.917665,0.996012,0.966255,0.956361,0.926471,0.007,0,0,0,0,0,72089,202557,29158,98.529412,8.74613,?,88,59,59,?,?,22,4,7
soybean,1,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20191229.1705,615,68,60,8,0,88.235294,11.764706,0,0.871395,0.016795,0.096812,17.435582,44.081522,264.814206,2168.546556,-1903.73235,3.894327,31.890391,-27.996064,236.084527,3.471831,89.151005,1,2,0.015152,1,0.984848,65,0,0,0.666667,1,0.8,0.810287,0.992424,0.666667,0.882353,0.012553,0.987447,0.117647,?,0.882353,?,?,0.980185,0.91703,?,0.882353,0.007,0,0.015625,0,15.625,0,70361,202557,29158,97.058824,9.055728,?,85,56,56,?,?,22,4,7
unbalanced,1,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20191229.1705,770,86,85,1,0,98.837209,1.162791,0,0,0.025581,0.107237,95.41573,99.964053,7.928616,7.893761,0.034855,0.092193,0.091788,0.000405,0.154801,0.0018,1.952434,0,0,0,0,1,85,1,1,?,0,?,?,0.5,0.011628,0.988372,0.988372,0.011628,0.011628,?,0.988372,?,?,0.5,0.977015,?,0.988372,0.004,0,0,0,0,0,18067,228377,27965,98.837209,50,?,1,1,1,?,?,1,4,4
unbalanced,1,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20191229.1705,770,86,85,1,0,98.837209,1.162791,0,0,0.025581,0.107237,95.41573,99.964053,7.928616,7.893761,0.034855,0.092193,0.091788,0.000405,0.154801,0.0018,1.952434,0,0,0,0,1,85,1,1,?,0,?,?,0.5,0.011628,0.988372,0.988372,0.011628,0.011628,?,0.988372,?,?,0.5,0.977015,?,0.988372,0.004,0,0,0,0,0,17954,228377,27965,98.837209,50,?,1,1,1,?,?,1,4,4
unbalanced,1,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20191229.1705,770,86,85,1,0,98.837209,1.162791,0,0,0.025581,0.107237,95.41573,99.964053,7.928616,7.893761,0.034855,0.092193,0.091788,0.000405,0.154801,0.0018,1.952434,0,0,0,0,1,85,1,1,?,0,?,?,0.5,0.011628,0.988372,0.988372,0.011628,0.011628,?,0.988372,?,?,0.5,0.977015,?,0.988372,0.003,0.001,0,0,0,0,17954,228377,27965,98.837209,50,?,1,1,1,?,?,1,3,3
unbalanced,1,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20191229.1705,770,86,85,1,0,98.837209,1.162791,0,0,0.025581,0.107237,95.41573,99.964053,7.928616,7.893761,0.034855,0.092193,0.091788,0.000405,0.154801,0.0018,1.952434,0,0,0,0,1,85,1,1,?,0,?,?,0.5,0.011628,0.988372,0.988372,0.011628,0.011628,?,0.988372,?,?,0.5,0.977015,?,0.988372,0.004,0,0,0,0,0,17954,228377,27965,98.837209,50,?,1,1,1,?,?,1,3,4
unbalanced,1,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20191229.1705,770,86,84,2,0,97.674419,2.325581,0,0,0.035639,0.151064,96.734664,100.053329,14.00522,14.117731,-0.112511,0.162851,0.16416,-0.001308,0.15132,0.00176,1.080455,0,0,0,0,1,84,1,2,?,0,?,?,0.5,0.023256,0.976744,0.976744,0.023256,0.023256,?,0.976744,?,?,0.5,0.95457,?,0.976744,0.004,0,0,0,0,0,17954,228377,27965,97.674419,50,?,1,1,1,?,?,1,3,4
unbalanced,1,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20191229.1705,770,86,84,2,0,97.674419,2.325581,0,0,0.035639,0.151064,96.734664,100.053329,14.00522,14.117731,-0.112511,0.162851,0.16416,-0.001308,0.15132,0.00176,1.080455,0,0,0,0,1,84,1,2,?,0,?,?,0.5,0.023256,0.976744,0.976744,0.023256,0.023256,?,0.976744,?,?,0.5,0.95457,?,0.976744,0.004,0,0,0,0,0,18157,228377,27965,97.674419,50,?,1,1,1,?,?,2,4,4
unbalanced,1,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20191229.1705,771,85,84,1,0,98.823529,1.176471,0,0,0.025696,0.107854,95.441965,99.966192,7.905407,7.872597,0.03281,0.093005,0.092619,0.000386,0.152763,0.001797,1.932387,0,0,0,0,1,84,1,1,?,0,?,?,0.5,0.011765,0.988235,0.988235,0.011765,0.011765,?,0.988235,?,?,0.5,0.976747,?,0.988235,0.006,0.001,0,0,0,0,17954,228670,27672,98.823529,50,?,1,1,1,?,?,1,6,6
unbalanced,1,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20191229.1705,771,85,84,1,0,98.823529,1.176471,0,0,0.025696,0.107854,95.441965,99.966192,7.905407,7.872597,0.03281,0.093005,0.092619,0.000386,0.152763,0.001797,1.932387,0,0,0,0,1,84,1,1,?,0,?,?,0.5,0.011765,0.988235,0.988235,0.011765,0.011765,?,0.988235,?,?,0.5,0.976747,?,0.988235,0.006,0,0,0,0,0,17954,228670,27672,98.823529,50,?,1,1,1,?,?,1,6,6
unbalanced,1,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20191229.1705,771,85,84,1,0,98.823529,1.176471,0,0,0.025696,0.107854,95.441965,99.966192,7.905407,7.872597,0.03281,0.093005,0.092619,0.000386,0.152763,0.001797,1.932387,0,0,0,0,1,84,1,1,?,0,?,?,0.5,0.011765,0.988235,0.988235,0.011765,0.011765,?,0.988235,?,?,0.5,0.976747,?,0.988235,0.007,0,0.015625,0,15.625,0,18020,228670,27672,98.823529,50,?,1,1,1,?,?,1,7,7
unbalanced,1,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20191229.1705,771,85,84,1,0,98.823529,1.176471,0,0,0.025696,0.107854,95.441965,99.966192,7.905407,7.872597,0.03281,0.093005,0.092619,0.000386,0.152763,0.001797,1.932387,0,0,0,0,1,84,1,1,?,0,?,?,0.5,0.011765,0.988235,0.988235,0.011765,0.011765,?,0.988235,?,?,0.5,0.976747,?,0.988235,0.007,0,0,0,0,0,17954,228670,27672,98.823529,50,?,1,1,1,?,?,1,7,7
breast-cancer,1,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20191229.1705,257,29,18,11,0,62.068966,37.931034,0,-0.127208,0.408485,0.514815,96.542753,111.234698,25.930469,31.337429,-5.40696,0.894154,1.080601,-0.186447,-0.594961,-0.020516,-2.294447,0.9,18,1,9,0,0,0.1,2,0.666667,0.9,0.765957,-0.182574,0.480556,0.710669,0.62069,0.72069,0.27931,0.37931,0.45977,0.62069,0.528247,-0.182574,0.480556,0.589157,0.382979,0.62069,0,0.001,0,0,0,0,30839,31137,6285,100,98.275862,?,?,?,?,?,?,4,0,0
breast-cancer,1,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20191229.1705,257,29,22,7,0,75.862069,24.137931,0,0.334426,0.311625,0.429649,73.650467,92.833023,25.930469,27.500532,-1.570063,0.894154,0.948294,-0.05414,7.248434,0.249946,27.953349,0.95,19,0.666667,6,0.333333,3,0.05,1,0.76,0.95,0.844444,0.380132,0.727778,0.843272,0.758621,0.475287,0.524713,0.241379,0.756897,0.758621,0.725612,0.380132,0.727778,0.777314,0.652991,0.758621,0.001,0.001,0,0,0,0,30363,31137,6285,96.551724,89.655172,?,?,?,?,?,?,4,1,1
breast-cancer,1,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20191229.1705,257,29,25,4,0,86.206897,13.793103,0,0.632911,0.254322,0.321506,60.107483,69.466957,25.930469,13.998591,11.931878,0.894154,0.48271,0.411444,11.213983,0.386689,43.246358,1,20,0.444444,4,0.555556,5,0,0,0.833333,1,0.909091,0.680414,0.944444,0.967821,0.862069,0.306513,0.693487,0.137931,0.885057,0.862069,0.848634,0.680414,0.944444,0.942095,0.811688,0.862069,0,0,0,0,0,0,30371,31137,6285,100,87.931034,?,?,?,?,?,?,4,0,0
breast-cancer,1,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20191229.1705,257,29,19,10,0,65.517241,34.482759,0,0.082278,0.365715,0.50061,86.434328,108.165506,25.930469,41.482152,-15.551684,0.894154,1.430419,-0.536265,1.826285,0.062975,7.043008,0.85,17,0.777778,7,0.222222,2,0.15,3,0.708333,0.85,0.772727,0.088454,0.552778,0.755286,0.655172,0.58295,0.41705,0.344828,0.612644,0.655172,0.621585,0.088454,0.552778,0.673675,0.529221,0.655172,0.001,0,0,0,0,0,32530,31137,6285,93.103448,84.482759,?,?,?,?,?,?,5,1,1
breast-cancer,1,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20191229.1705,257,29,21,8,0,72.413793,27.586207,0,0.265823,0.321352,0.457169,75.949442,98.779227,25.930469,35.37339,-9.442921,0.894154,1.219772,-0.325618,5.595815,0.192959,21.580077,0.9,18,0.666667,6,0.333333,3,0.1,2,0.75,0.9,0.818182,0.285774,0.608333,0.764092,0.724138,0.490805,0.509195,0.275862,0.703448,0.724138,0.697268,0.285774,0.608333,0.709852,0.623377,0.724138,0,0.001,0,0,0,0,30339,31137,6285,93.103448,82.758621,?,?,?,?,?,?,4,0,0
