@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

Glass,1,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,193,21,13,8,0,61.904762,38.095238,0,0.483077,0.137355,0.312332,64.570279,95.748461,46.480972,63.633562,-17.152591,2.21338,3.03017,-0.81679,19.105207,0.909772,41.103286,0.857143,6,0.214286,3,0.785714,11,0.142857,1,0.666667,0.857143,0.75,0.612372,0.806122,0.672619,0.619048,0.128822,0.871178,0.380952,0.611111,0.619048,0.60116,0.490256,0.749919,0.556973,0.472009,0.619048,0,0.001,0,0,0,0,24513,22672,3924,71.428571,23.129252,?
Glass,1,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,193,21,15,6,0,71.428571,28.571429,0,0.596154,0.101507,0.268392,47.718266,82.278183,46.480972,44.106305,2.374666,2.21338,2.1003,0.113079,25.036488,1.192214,53.863951,1,7,0.357143,5,0.642857,9,0,0,0.583333,1,0.736842,0.612372,0.831633,0.603571,0.714286,0.142857,0.857143,0.285714,?,0.714286,?,?,0.821518,0.653798,?,0.714286,0,0.001,0,0,0,0,24513,22672,3924,80.952381,21.088435,?
Glass,1,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,193,21,16,5,0,76.190476,23.809524,0,0.669811,0.083583,0.238876,39.891849,74.492295,44.430294,33.930119,10.500175,2.115728,1.61572,0.500008,31.654543,1.507359,71.245404,0.857143,6,0.214286,3,0.785714,11,0.142857,1,0.666667,0.857143,0.75,0.612372,0.872449,0.662338,0.761905,0.103114,0.896886,0.238095,0.777778,0.761905,0.760204,0.664282,0.858673,0.759328,0.744048,0.761905,0,0.001,0,0,0,0,24513,22672,3924,85.714286,19.727891,?
Glass,1,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,193,21,16,5,0,76.190476,23.809524,0,0.663462,0.11495,0.263141,54.862373,82.059053,44.430294,38.428712,6.001582,2.115728,1.829939,0.28579,26.17816,1.246579,58.919618,0.857143,6,0.142857,2,0.857143,12,0.142857,1,0.75,0.857143,0.8,0.693375,0.80102,0.605133,0.761905,0.108608,0.891392,0.238095,?,0.761905,?,?,0.828728,0.647289,?,0.761905,0,0.001,0,0,0,0,24513,22672,3924,85.714286,24.489796,?
Glass,1,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,193,21,15,6,0,71.428571,28.571429,0,0.602524,0.101507,0.257159,48.446434,80.193734,44.430294,43.693748,0.736546,2.115728,2.080655,0.035074,25.556974,1.216999,57.521506,1,7,0.285714,4,0.714286,10,0,0,0.636364,1,0.777778,0.6742,0.903061,0.72987,0.714286,0.1,0.9,0.285714,0.807359,0.714286,0.703093,0.652507,0.845709,0.695053,0.618946,0.714286,0,0,0,0,0,0,24513,22672,3924,80.952381,21.768707,?
iris,1,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,135,15,14,1,0,93.333333,6.666667,0,0.9,0.047386,0.210071,10.661765,44.562706,23.774438,8.771677,15.00276,1.584963,0.584778,1.000184,21.508801,1.43392,90.470283,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.95,0.9,0.93266,0.933333,0,0.001,0,0,0,0,12262,10633,2353,93.333333,33.333333,?
iris,1,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,135,15,15,0,0,100,0,0,1,0.003268,0.003466,0.735294,0.735294,23.774438,0.106341,23.668096,1.584963,0.007089,1.577873,23.668096,1.577873,99.552707,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12262,10633,2353,100,33.333333,?
iris,1,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,135,15,15,0,0,100,0,0,1,0.017974,0.070612,4.044118,14.97908,23.774438,0.689528,23.084909,1.584963,0.045969,1.538994,23.084909,1.538994,97.099707,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12262,10633,2353,100,35.555556,?
iris,1,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,135,15,15,0,0,100,0,0,1,0.003268,0.003466,0.735294,0.735294,23.774438,0.106341,23.668096,1.584963,0.007089,1.577873,23.668096,1.577873,99.552707,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12262,10633,2353,100,33.333333,?
iris,1,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,135,15,15,0,0,100,0,0,1,0.032626,0.099799,7.340754,21.170482,23.774438,1.270949,22.503488,1.584963,0.08473,1.500233,22.503488,1.500233,94.654135,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12262,10633,2353,100,37.777778,?
iris,1,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,135,15,14,1,0,93.333333,6.666667,0,0.9,0.047386,0.210071,10.661765,44.562706,23.774438,8.771677,15.00276,1.584963,0.584778,1.000184,21.508801,1.43392,90.470283,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.95,0.9,0.93266,0.933333,0,0,0,0,0,0,12262,10633,2353,93.333333,33.333333,?
iris,1,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,135,15,14,1,0,93.333333,6.666667,0,0.9,0.047277,0.210069,10.63739,44.562354,23.774438,8.768146,15.006292,1.584963,0.584543,1.000419,21.512333,1.434156,90.485138,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.95,0.9,0.93266,0.933333,0,0,0,0,0,0,12262,10633,2353,93.333333,33.333333,?
iris,1,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,135,15,13,2,0,86.666667,13.333333,0,0.8,0.091503,0.297064,20.588235,63.016894,23.774438,17.437013,6.337424,1.584963,1.162468,0.422495,19.349506,1.289967,81.387859,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.866667,0.866667,0.866667,0.8,0.9,0.804444,0.866667,0.866667,0,0,0,0,0,0,12262,10633,2353,86.666667,33.333333,?
iris,1,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,135,15,13,2,0,86.666667,13.333333,0,0.8,0.106155,0.23301,23.884872,49.428891,23.774438,5.009882,18.764555,1.584963,0.333992,1.25097,18.764555,1.25097,78.927441,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.866667,0.866667,0.866667,0.8,0.966667,0.915952,0.866667,0.866667,0,0,0,0,0,0,12262,10633,2353,100,44.444444,?
iris,1,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,135,15,15,0,0,100,0,0,1,0.003214,0.003416,0.723107,0.724543,23.774438,0.104576,23.669862,1.584963,0.006972,1.577991,23.669862,1.577991,99.560134,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12262,10633,2353,100,33.333333,?
soybean,1,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,614,69,64,5,0,92.753623,7.246377,0,0.920544,0.011935,0.075181,12.398027,34.254973,267.786855,24.938399,242.848456,3.880969,0.361426,3.519543,250.577298,3.631555,93.573412,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.927536,0.01087,0.98913,0.072464,0.937154,0.927536,0.923869,0.919608,0.99372,0.969065,0.94199,0.927536,0.001,0.006,0,0,0,0,205129,202240,29475,98.550725,7.47521,?
soybean,1,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,614,69,64,5,0,92.753623,7.246377,0,0.920544,0.0109,0.069235,11.322321,31.545704,267.786855,15.782282,252.004573,3.880969,0.228729,3.65224,252.004573,3.65224,94.106402,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.927536,0.009128,0.990872,0.072464,?,0.927536,?,?,0.998671,0.992292,?,0.927536,0,0.006,0,0.015625,0,15.625,205113,202240,29475,100,7.246377,?
soybean,1,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,614,69,66,3,0,95.652174,4.347826,0,0.952315,0.010843,0.068039,11.279994,31.054407,265.180215,24.256104,240.924111,3.843192,0.351538,3.491654,249.078763,3.609837,93.92811,1,2,0,0,1,67,0,0,1,1,1,1,1,1,0.956522,0.00478,0.99522,0.043478,0.966623,0.956522,0.956197,0.954368,0.991097,0.969453,0.960801,0.956522,0,0.007,0,0,0,0,205145,202240,29475,98.550725,7.246377,?
soybean,1,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,615,68,61,7,0,89.705882,10.294118,0,0.885906,0.012477,0.074024,13.021073,33.905931,255.151643,17.942477,237.209166,3.75223,0.26386,3.48837,237.209166,3.48837,92.967916,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.897059,0.017456,0.982544,0.102941,0.912232,0.897059,0.897123,0.885782,0.994458,0.972768,0.944932,0.897059,0.001,0.006,0,0.015625,0,15.625,205462,202557,29158,100,7.198142,?
soybean,1,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,615,68,64,4,0,94.117647,5.882353,0,0.93513,0.012292,0.074878,12.81672,34.260656,256.172375,17.685844,238.486532,3.767241,0.260086,3.507155,238.486532,3.507155,93.096116,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.941176,0.008973,0.991027,0.058824,0.959276,0.941176,0.941725,0.938305,0.995999,0.976594,0.975864,0.941176,0.001,0.006,0,0,0,0,205438,202557,29158,100,7.198142,?
soybean,1,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,615,68,58,10,0,85.294118,14.705882,0,0.838211,0.016138,0.099183,16.797683,45.296199,259.391913,42.055303,217.336609,3.814587,0.61846,3.196127,231.237656,3.400554,89.146055,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.852941,0.018837,0.981163,0.147059,?,0.852941,?,?,0.981374,0.925298,?,0.852941,0.001,0.006,0,0.015625,0,15.625,205430,202557,29158,97.058824,6.888545,?
soybean,1,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,615,68,61,7,0,89.705882,10.294118,0,0.887097,0.01437,0.085524,14.958256,39.057933,259.391913,28.427839,230.964074,3.814587,0.418056,3.396531,238.693304,3.510196,92.020334,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.897059,0.012108,0.987892,0.102941,?,0.897059,?,?,0.991663,0.954982,?,0.897059,0.001,0.006,0,0,0,0,205438,202557,29158,98.529412,7.120743,?
soybean,1,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,615,68,64,4,0,94.117647,5.882353,0,0.935484,0.014029,0.075295,14.594275,34.365032,260.757564,18.812323,241.945241,3.83467,0.276652,3.558018,241.945241,3.558018,92.785512,1,2,0,0,1,66,0,0,1,1,1,1,1,1,0.941176,0.007175,0.992825,0.058824,0.947549,0.941176,0.940151,0.935277,0.998531,0.984808,0.954368,0.941176,0,0.007,0,0.015625,0,15.625,205430,202557,29158,100,8.049536,?
soybean,1,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,615,68,61,7,0,89.705882,10.294118,0,0.887815,0.016053,0.089136,16.665439,40.586312,264.814206,24.888859,239.925347,3.894327,0.366013,3.528314,240.146399,3.531565,90.684863,1,2,0.015152,1,0.984848,65,0,0,0.666667,1,0.8,0.810287,1,1,0.897059,0.012108,0.987892,0.102941,0.920761,0.897059,0.894808,0.89065,0.99554,0.971673,0.92815,0.897059,0.001,0.006,0,0,0,0,205462,202557,29158,100,8.204334,?
soybean,1,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,615,68,61,7,0,89.705882,10.294118,0,0.887444,0.014864,0.091762,15.4312,41.781911,264.814206,47.82916,216.985045,3.894327,0.70337,3.190957,240.918157,3.542914,90.976296,1,2,0.015152,1,0.984848,65,0,0,0.666667,1,0.8,0.810287,1,1,0.897059,0.013905,0.986095,0.102941,0.923002,0.897059,0.891733,0.889889,0.980073,0.932147,0.921469,0.897059,0,0.007,0,0.015625,0,15.625,205462,202557,29158,95.588235,7.198142,?
unbalanced,1,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,770,86,84,2,0,97.674419,2.325581,0,-0.011765,0.027541,0.139176,102.724233,129.737003,7.928616,13.980993,-6.052377,0.092193,0.16257,-0.070376,-12.488371,-0.145214,-157.510103,0,0,0.011765,1,0.988235,84,1,1,0,0,0,-0.011765,0.482353,0.011628,0.976744,0.988509,0.011491,0.023256,0.976744,0.976744,0.976744,-0.011765,0.482353,0.976611,0.494118,0.976744,0,0.009,0,0.015625,0,15.625,231006,228377,27965,98.837209,51.744186,?
unbalanced,1,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,770,86,85,1,0,98.837209,1.162791,0,0,0.023668,0.124488,88.27981,116.04546,7.928616,12.981929,-5.053313,0.092193,0.150953,-0.058759,-11.489307,-0.133597,-144.909366,0,0,0,0,1,85,1,1,?,0,?,?,0.482353,0.011628,0.988372,0.988372,0.011628,0.011628,?,0.988372,?,?,0.482353,0.976614,?,0.988372,0.001,0.01,0,0,0,0,231006,228377,27965,98.837209,51.744186,?
unbalanced,1,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,770,86,85,1,0,98.837209,1.162791,0,0,0.027541,0.129578,102.724233,120.789914,7.928616,13.566579,-5.637963,0.092193,0.157751,-0.065558,-15.93444,-0.185284,-200.973794,0,0,0,0,1,85,1,1,?,0,?,?,0.476471,0.011628,0.988372,0.988372,0.011628,0.011628,?,0.988372,?,?,0.476471,0.97648,?,0.988372,0,0.01,0,0.015625,0,15.625,231006,228377,27965,98.837209,52.325581,?
unbalanced,1,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,770,86,85,1,0,98.837209,1.162791,0,0,0.015923,0.113627,59.390965,105.920915,7.928616,11.812628,-3.884012,0.092193,0.137356,-0.045163,-2.599041,-0.030221,-32.78051,0,0,0,0,1,85,1,1,?,0,?,?,0.494118,0.011628,0.988372,0.988372,0.011628,0.011628,?,0.988372,?,?,0.494118,0.976881,?,0.988372,0,0.01,0,0.015625,0,15.625,231006,228377,27965,98.837209,50.581395,?
unbalanced,1,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,770,86,84,2,0,97.674419,2.325581,0,0,0.031413,0.143747,85.265825,95.206608,14.00522,14.565643,-0.560423,0.162851,0.169368,-0.006517,-7.490953,-0.087104,-53.486865,0,0,0,0,1,84,1,2,?,0,?,?,0.732143,0.136628,0.976744,0.976744,0.023256,0.023256,?,0.976744,?,?,0.732143,0.967624,?,0.976744,0,0.01,0,0.015625,0,15.625,231006,228377,27965,98.837209,52.325581,?
unbalanced,1,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,770,86,84,2,0,97.674419,2.325581,0,0,0.027541,0.156617,74.754348,103.731214,14.00522,22.986929,-8.981709,0.162851,0.26729,-0.104438,-2.922186,-0.033979,-20.864978,0,0,0,0,1,84,1,2,?,0,?,?,0.494048,0.023256,0.976744,0.976744,0.023256,0.023256,?,0.976744,?,?,0.494048,0.954306,?,0.976744,0,0.01,0,0,0,0,231006,228377,27965,97.674419,50.581395,?
unbalanced,1,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,771,85,83,2,0,97.647059,2.352941,0,-0.011905,0.031777,0.14459,118.0291,134.014815,7.905407,14.566825,-6.661418,0.093005,0.171374,-0.07837,-16.965214,-0.199591,-214.602671,0,0,0.011905,1,0.988095,83,1,1,0,0,0,-0.011905,0.47619,0.011765,0.976471,0.988375,0.011625,0.023529,0.976471,0.976471,0.976471,-0.011905,0.47619,0.976196,0.494048,0.976471,0,0.009,0,0.015625,0,15.625,231299,228670,27672,98.823529,52.352941,?
unbalanced,1,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,771,85,84,1,0,98.823529,1.176471,0,0,0.027859,0.108482,103.476015,100.547618,7.905407,4.559953,3.345454,0.093005,0.053647,0.039358,-15.966149,-0.187837,-201.964924,0,0,0,0,1,84,1,1,?,0,?,?,0.970238,0.166667,0.988235,0.988235,0.011765,0.011765,?,0.988235,?,?,0.970238,0.989504,?,0.988235,0,0.011,0,0.015625,0,15.625,231299,228670,27672,100,53.529412,?
unbalanced,1,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,771,85,84,1,0,98.823529,1.176471,0,0,0.016105,0.114294,59.816763,105.934573,7.905407,11.813807,-3.9084,0.093005,0.138986,-0.045981,-2.625235,-0.030885,-33.208094,0,0,0,0,1,84,1,1,?,0,?,?,0.494048,0.011765,0.988235,0.988235,0.011765,0.011765,?,0.988235,?,?,0.494048,0.976611,?,0.988235,0,0.01,0,0.015625,0,15.625,231299,228670,27672,98.823529,50.588235,?
unbalanced,1,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,771,85,84,1,0,98.823529,1.176471,0,0,0.016105,0.114294,59.816763,105.934573,7.905407,11.813807,-3.9084,0.093005,0.138986,-0.045981,-2.625235,-0.030885,-33.208094,0,0,0,0,1,84,1,1,?,0,?,?,0.494048,0.011765,0.988235,0.988235,0.011765,0.011765,?,0.988235,?,?,0.494048,0.976611,?,0.988235,0,0.01,0,0,0,0,231299,228670,27672,98.823529,50.588235,?
breast-cancer,1,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,257,29,20,9,0,68.965517,31.034483,0,0,0.378015,0.481536,89.341348,104.044166,25.930469,35.558773,-9.628304,0.894154,1.226165,-0.33201,2.28144,0.07867,8.798299,1,20,1,9,0,0,0,0,0.689655,1,0.816327,?,0.513889,0.713596,0.689655,0.689655,0.310345,0.310345,?,0.689655,?,?,0.513889,0.649758,?,0.689655,0,0.002,0,0,0,0,33114,31137,6285,96.551724,93.103448,?
breast-cancer,1,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,257,29,23,6,0,79.310345,20.689655,0,0.408163,0.316866,0.403831,74.889285,87.254684,25.930469,20.937191,4.993277,0.894154,0.721972,0.172182,6.769967,0.233447,26.108153,1,20,0.666667,6,0.333333,3,0,0,0.769231,1,0.869565,0.50637,0.783333,0.886281,0.793103,0.45977,0.54023,0.206897,0.840849,0.793103,0.754873,0.50637,0.783333,0.835406,0.684783,0.793103,0,0.002,0,0.015625,0,15.625,33018,31137,6285,100,94.827586,?
breast-cancer,1,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,257,29,23,6,0,79.310345,20.689655,0,0.408163,0.309781,0.404645,73.214669,87.430499,25.930469,28.250342,-2.319873,0.894154,0.97415,-0.079996,7.308218,0.252008,28.183902,1,20,0.666667,6,0.333333,3,0,0,0.769231,1,0.869565,0.50637,0.722222,0.815024,0.793103,0.45977,0.54023,0.206897,0.840849,0.793103,0.754873,0.50637,0.722222,0.781626,0.684783,0.793103,0,0.002,0,0,0,0,33018,31137,6285,96.551724,94.827586,?
breast-cancer,1,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,257,29,20,9,0,68.965517,31.034483,0,0.077739,0.392585,0.499747,92.784957,107.979101,25.930469,36.978706,-11.048238,0.894154,1.275128,-0.380974,0.454142,0.01566,1.751386,0.95,19,0.888889,8,0.111111,1,0.05,1,0.703704,0.95,0.808511,0.111573,0.469444,0.720096,0.689655,0.628544,0.371456,0.310345,0.640485,0.689655,0.61402,0.111573,0.469444,0.614698,0.495164,0.689655,0,0.001,0,0,0,0,33058,31137,6285,96.551724,93.103448,?
breast-cancer,1,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,257,29,21,8,0,72.413793,27.586207,0,0.210884,0.36859,0.472766,87.113789,102.149312,25.930469,34.060065,-8.129597,0.894154,1.174485,-0.280331,2.615048,0.090174,10.084845,0.95,19,0.777778,7,0.222222,2,0.05,1,0.730769,0.95,0.826087,0.261624,0.611111,0.761254,0.724138,0.551916,0.448084,0.275862,0.710875,0.724138,0.673163,0.261624,0.611111,0.682312,0.57971,0.724138,0,0.001,0,0,0,0,33098,31137,6285,96.551724,93.103448,?
breast-cancer,1,6,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20191230.1734,257,29,21,8,0,72.413793,27.586207,0,0.100775,0.321315,0.422243,78.204807,94.32167,24.707459,22.218844,2.488615,0.851981,0.766167,0.085814,4.994172,0.172213,20.213218,0.952381,20,0.875,7,0.125,1,0.047619,1,0.740741,0.952381,0.833333,0.136487,0.681548,0.851658,0.724138,0.646757,0.353243,0.275862,0.67433,0.724138,0.658621,0.136487,0.681548,0.763793,0.516667,0.724138,0,0.001,0,0,0,0,32962,31137,6285,100,94.827586,?
